accuracy,best_model,classes,config.eval_npz,config.eval_samples,config.fusion,config.modalities,config.modalities_parsed,config.seed,config.task,config.train_npz,config.train_samples,fusion,macro_f1,metrics_path,modalities,model_params,model_size_mb,n_eval,run_dir,task,weighted_f1
0.7319083969465648,models_m14_rgb64/stage1/stage1_surface_image_audio_tof_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"image,audio,tof,mag","image,audio,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.7556933279364397,models_m14_rgb64/stage1/stage1_surface_image_audio_tof_mag_gated_seed42/metrics.json,"image,audio,tof,mag",352441,4.310539245605469,3275,models_m14_rgb64/stage1/stage1_surface_image_audio_tof_mag_gated_seed42,surface,0.7268218917748469
0.6879389312977099,models_m14_rgb64/stage1/stage1_surface_image_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"image,mag","image,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.6924197761276247,models_m14_rgb64/stage1/stage1_surface_image_mag_concat_seed42/metrics.json,"image,mag",198213,2.4229202270507812,3275,models_m14_rgb64/stage1/stage1_surface_image_mag_concat_seed42,surface,0.6544061377816114
0.7474809160305343,models_m14_rgb64/stage1/stage1_surface_image_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"image,mag","image,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.7555304428937277,models_m14_rgb64/stage1/stage1_surface_image_mag_gated_seed42/metrics.json,"image,mag",198407,2.4445571899414062,3275,models_m14_rgb64/stage1/stage1_surface_image_mag_gated_seed42,surface,0.7295554103044982
0.9114503816793893,models_m14_rgb64/stage1/stage1_surface_image_single_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,single,image,image,42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,single,0.9175207110887531,models_m14_rgb64/stage1/stage1_surface_image_single_seed42/metrics.json,image,137125,1.665374755859375,3275,models_m14_rgb64/stage1/stage1_surface_image_single_seed42,surface,0.9107714601067365
0.9001526717557252,models_m14_rgb64/stage1/stage1_surface_image_tof_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"image,tof","image,tof",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.9053939869295187,models_m14_rgb64/stage1/stage1_surface_image_tof_concat_seed42/metrics.json,"image,tof",197973,2.4205780029296875,3275,models_m14_rgb64/stage1/stage1_surface_image_tof_concat_seed42,surface,0.8995769447146985
0.9074809160305344,models_m14_rgb64/stage1/stage1_surface_image_tof_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"image,tof","image,tof",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.9132714618401817,models_m14_rgb64/stage1/stage1_surface_image_tof_gated_seed42/metrics.json,"image,tof",198167,2.441925048828125,3275,models_m14_rgb64/stage1/stage1_surface_image_tof_gated_seed42,surface,0.9067342461249169
0.711145038167939,models_m14_rgb64/stage1/stage1_surface_image_tof_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"image,tof,mag","image,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.7222011426229586,models_m14_rgb64/stage1/stage1_surface_image_tof_mag_concat_seed42/metrics.json,"image,tof,mag",242037,2.9669036865234375,3275,models_m14_rgb64/stage1/stage1_surface_image_tof_mag_concat_seed42,surface,0.6954134829727886
0.7154198473282443,models_m14_rgb64/stage1/stage1_surface_image_tof_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"image,tof,mag","image,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.7248368727421287,models_m14_rgb64/stage1/stage1_surface_image_tof_mag_gated_seed42/metrics.json,"image,tof,mag",234104,2.8983306884765625,3275,models_m14_rgb64/stage1/stage1_surface_image_tof_mag_gated_seed42,surface,0.6914391795994155
0.686412213740458,models_m14_rgb64/stage1/stage1_surface_imu_audio_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,audio","imu,audio",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.6451155863828167,models_m14_rgb64/stage1/stage1_surface_imu_audio_concat_seed42/metrics.json,"imu,audio",242757,2.9437103271484375,3275,models_m14_rgb64/stage1/stage1_surface_imu_audio_concat_seed42,surface,0.6669950187818481
0.663206106870229,models_m14_rgb64/stage1/stage1_surface_imu_audio_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,audio","imu,audio",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.641430086138313,models_m14_rgb64/stage1/stage1_surface_imu_audio_gated_seed42/metrics.json,"imu,audio",242951,2.9641647338867188,3275,models_m14_rgb64/stage1/stage1_surface_imu_audio_gated_seed42,surface,0.6450644208737265
0.603969465648855,models_m14_rgb64/stage1/stage1_surface_imu_audio_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,audio,mag","imu,audio,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.5827326152007686,models_m14_rgb64/stage1/stage1_surface_imu_audio_mag_concat_seed42/metrics.json,"imu,audio,mag",286821,3.488433837890625,3275,models_m14_rgb64/stage1/stage1_surface_imu_audio_mag_concat_seed42,surface,0.5731226833275214
0.6354198473282443,models_m14_rgb64/stage1/stage1_surface_imu_audio_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,audio,mag","imu,audio,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.6194772596459914,models_m14_rgb64/stage1/stage1_surface_imu_audio_mag_gated_seed42/metrics.json,"imu,audio,mag",278888,3.4203338623046875,3275,models_m14_rgb64/stage1/stage1_surface_imu_audio_mag_gated_seed42,surface,0.6289863807449148
0.7117557251908397,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,audio,tof","imu,audio,tof",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.7094003724277181,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_concat_seed42/metrics.json,"imu,audio,tof",286581,3.4858169555664062,3275,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_concat_seed42,surface,0.7031403792247005
0.6900763358778625,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,audio,tof","imu,audio,tof",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.6125374865697693,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_gated_seed42/metrics.json,"imu,audio,tof",278648,3.4177169799804688,3275,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_gated_seed42,surface,0.6378583091187625
0.6677862595419848,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,audio,tof,mag","imu,audio,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.653409201500587,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_mag_concat_seed42/metrics.json,"imu,audio,tof,mag",330645,4.0319976806640625,3275,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_mag_concat_seed42,surface,0.6439577740276834
0.6345038167938931,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,audio,tof,mag","imu,audio,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.5483056311750403,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_mag_gated_seed42/metrics.json,"imu,audio,tof,mag",314585,3.8694381713867188,3275,models_m14_rgb64/stage1/stage1_surface_imu_audio_tof_mag_gated_seed42,surface,0.5713882144217611
0.8961832061068702,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,image,audio","imu,image,audio",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.8949821634645895,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_concat_seed42/metrics.json,"imu,image,audio",370661,4.463890075683594,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_concat_seed42,surface,0.8974828731682223
0.7887022900763359,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,image,audio","imu,image,audio",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.7685527851659268,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_gated_seed42/metrics.json,"imu,image,audio",362728,4.3963165283203125,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_gated_seed42,surface,0.7839108122556201
0.7444274809160305,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,image,audio,mag","imu,image,audio,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.7474707456775553,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_mag_concat_seed42/metrics.json,"imu,image,audio,mag",414725,5.011024475097656,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_mag_concat_seed42,surface,0.7339011396398771
0.6659541984732824,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,image,audio,mag","imu,image,audio,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.6307237228906583,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_mag_gated_seed42/metrics.json,"imu,image,audio,mag",398665,4.828681945800781,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_mag_gated_seed42,surface,0.6355788611652555
0.8928244274809161,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,image,audio,tof","imu,image,audio,tof",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.8908241261271581,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_concat_seed42/metrics.json,"imu,image,audio,tof",414485,5.0102081298828125,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_concat_seed42,surface,0.8947360616978439
0.824732824427481,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,image,audio,tof","imu,image,audio,tof",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.8125584636878911,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_gated_seed42/metrics.json,"imu,image,audio,tof",398425,4.826324462890625,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_gated_seed42,surface,0.8210989519907471
0.8650381679389313,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,image,audio,tof,mag","imu,image,audio,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.8721247978795313,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_mag_concat_seed42/metrics.json,"imu,image,audio,tof,mag",458549,5.535926818847656,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_mag_concat_seed42,surface,0.8655419769460124
0.6882442748091603,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,image,audio,tof,mag","imu,image,audio,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.6856836083196474,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_mag_gated_seed42/metrics.json,"imu,image,audio,tof,mag",434362,5.28118896484375,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_audio_tof_mag_gated_seed42,surface,0.6824630675393728
0.8531297709923664,models_m14_rgb64/stage1/stage1_surface_imu_image_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,image","imu,image",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.826340199667516,models_m14_rgb64/stage1/stage1_surface_imu_image_concat_seed42/metrics.json,"imu,image",244197,2.9594879150390625,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_concat_seed42,surface,0.8405090811162865
0.8061068702290076,models_m14_rgb64/stage1/stage1_surface_imu_image_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,image","imu,image",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.7478841083300741,models_m14_rgb64/stage1/stage1_surface_imu_image_gated_seed42/metrics.json,"imu,image",244391,2.9814605712890625,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_gated_seed42,surface,0.7687961631477731
0.7236641221374046,models_m14_rgb64/stage1/stage1_surface_imu_image_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,image,mag","imu,image,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.7180158029595031,models_m14_rgb64/stage1/stage1_surface_imu_image_mag_concat_seed42/metrics.json,"imu,image,mag",288261,3.5057601928710938,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_mag_concat_seed42,surface,0.7039364788313963
0.7459541984732825,models_m14_rgb64/stage1/stage1_surface_imu_image_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,image,mag","imu,image,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.7187399977634501,models_m14_rgb64/stage1/stage1_surface_imu_image_mag_gated_seed42/metrics.json,"imu,image,mag",280328,3.43609619140625,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_mag_gated_seed42,surface,0.7250689202079011
0.9300763358778626,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,image,tof","imu,image,tof",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.9263081201347925,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_concat_seed42/metrics.json,"imu,image,tof",288021,3.502197265625,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_concat_seed42,surface,0.9302776733614864
0.8506870229007634,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,image,tof","imu,image,tof",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.8474613142203351,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_gated_seed42/metrics.json,"imu,image,tof",280088,3.4334945678710938,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_gated_seed42,surface,0.8511837595097093
0.7126717557251908,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,image,tof,mag","imu,image,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.7159365768245516,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_mag_concat_seed42/metrics.json,"imu,image,tof,mag",332085,4.048316955566406,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_mag_concat_seed42,surface,0.7018248651599124
0.7285496183206107,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,image,tof,mag","imu,image,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.7290731553637114,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_mag_gated_seed42/metrics.json,"imu,image,tof,mag",316025,3.8881072998046875,3275,models_m14_rgb64/stage1/stage1_surface_imu_image_tof_mag_gated_seed42,surface,0.7182480012620497
0.19297709923664122,models_m14_rgb64/stage1/stage1_surface_imu_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,mag","imu,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.13795519637304737,models_m14_rgb64/stage1/stage1_surface_imu_mag_concat_seed42/metrics.json,"imu,mag",160357,1.9832687377929688,3275,models_m14_rgb64/stage1/stage1_surface_imu_mag_concat_seed42,surface,0.12333203672676192
0.17679389312977098,models_m14_rgb64/stage1/stage1_surface_imu_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,mag","imu,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.14427496615949137,models_m14_rgb64/stage1/stage1_surface_imu_mag_gated_seed42/metrics.json,"imu,mag",160551,2.0049285888671875,3275,models_m14_rgb64/stage1/stage1_surface_imu_mag_gated_seed42,surface,0.12908028499095667
0.40580152671755726,models_m14_rgb64/stage1/stage1_surface_imu_single_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,single,imu,imu,42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,single,0.28624558140750966,models_m14_rgb64/stage1/stage1_surface_imu_single_seed42/metrics.json,imu,99269,1.2270431518554688,3275,models_m14_rgb64/stage1/stage1_surface_imu_single_seed42,surface,0.349064374629086
0.7010687022900763,models_m14_rgb64/stage1/stage1_surface_imu_tof_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,tof","imu,tof",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.6524167605805183,models_m14_rgb64/stage1/stage1_surface_imu_tof_concat_seed42/metrics.json,"imu,tof",160117,1.98046875,3275,models_m14_rgb64/stage1/stage1_surface_imu_tof_concat_seed42,surface,0.6858397612041731
0.6790839694656489,models_m14_rgb64/stage1/stage1_surface_imu_tof_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,tof","imu,tof",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.6468809211338419,models_m14_rgb64/stage1/stage1_surface_imu_tof_gated_seed42/metrics.json,"imu,tof",160311,2.002532958984375,3275,models_m14_rgb64/stage1/stage1_surface_imu_tof_gated_seed42,surface,0.6767256187912999
0.44580152671755724,models_m14_rgb64/stage1/stage1_surface_imu_tof_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"imu,tof,mag","imu,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.4220564492315047,models_m14_rgb64/stage1/stage1_surface_imu_tof_mag_concat_seed42/metrics.json,"imu,tof,mag",204181,2.5269317626953125,3275,models_m14_rgb64/stage1/stage1_surface_imu_tof_mag_concat_seed42,surface,0.40294723615301864
0.17251908396946564,models_m14_rgb64/stage1/stage1_surface_imu_tof_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"imu,tof,mag","imu,tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.0851409338470868,models_m14_rgb64/stage1/stage1_surface_imu_tof_mag_gated_seed42/metrics.json,"imu,tof,mag",196248,2.457916259765625,3275,models_m14_rgb64/stage1/stage1_surface_imu_tof_mag_gated_seed42,surface,0.07613448076508225
0.20488549618320612,models_m14_rgb64/stage1/stage1_surface_mag_single_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,single,mag,mag,42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,single,0.1812885409332441,models_m14_rgb64/stage1/stage1_surface_mag_single_seed42/metrics.json,mag,53285,0.6914291381835938,3275,models_m14_rgb64/stage1/stage1_surface_mag_single_seed42,surface,0.16216809244655891
0.5102290076335878,models_m14_rgb64/stage1/stage1_surface_tof_mag_concat_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,concat,"tof,mag","tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,concat,0.5334633501251023,models_m14_rgb64/stage1/stage1_surface_tof_mag_concat_seed42/metrics.json,"tof,mag",114133,1.446929931640625,3275,models_m14_rgb64/stage1/stage1_surface_tof_mag_concat_seed42,surface,0.5130675077396155
0.5370992366412214,models_m14_rgb64/stage1/stage1_surface_tof_mag_gated_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,gated,"tof,mag","tof,mag",42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,gated,0.5461350206443931,models_m14_rgb64/stage1/stage1_surface_tof_mag_gated_seed42/metrics.json,"tof,mag",114327,1.46630859375,3275,models_m14_rgb64/stage1/stage1_surface_tof_mag_gated_seed42,surface,0.5076031171783747
0.5606106870229007,models_m14_rgb64/stage1/stage1_surface_tof_single_seed42/best_model.h5,"asphalt,PVC,sand,gravel,grass",datasets_m14_rgb64_stage1/surface/dataset_val.npz,3275,single,tof,tof,42,surface,datasets_m14_rgb64_stage1/surface/dataset_train.npz,7024,single,0.5832988191320063,models_m14_rgb64/stage1/stage1_surface_tof_single_seed42/metrics.json,tof,53045,0.689117431640625,3275,models_m14_rgb64/stage1/stage1_surface_tof_single_seed42,surface,0.5717741775948125
